specimen_id,MS_institution_code,iDB_institution_code,MS_collection_code,iDB_collection_code,MS_catalog_number,iDB_catalog_number,MS_genus,iDB_genus,MS_species,iDB_species
5805,UCMP,ucmp,,v,217945,217945,,,,
5806,UCMP,ucmp,,v,218145,218145,,,,
5807,UCMP,ucmp,,v,217944,217944,,,,
5850,UF,uf,VP,uf,234402,234402,Equus,equus,sp.,
5854,UF,uf,H,herp,137291,137291,Agalychnis,cruziohyla,calcarifer,calcarifer
5855,UCMP,ucmp,,v,217951,217951,,,,
5856,UCMP,ucmp,,v,218327,218327,,,,
5857,UCMP,ucmp,,v,218435,218435,,,,
5858,UCMP,ucmp,,v,217910,217910,,,,
5861,UCMP,ucmp,,v,102837,102837,Platychoerops,,daubrei,
5864,UCMP,ucmp,,v,173464,173464,,,,
5865,UCMP,ucmp,,v,102829,102829,Platychoerops,plesiadapis,daubrei,daubrei
5866,UCMP,ucmp,,v,173463,173463,,,,
5867,UCMP,ucmp,,v,236084,236084,Platychoerops,enhydra,daubrei,
5868,UCMP,ucmp,,v,71358,71358,Platychoerops,plesiadapis,daubrei,daubrei
5869,UCMP,ucmp,,v,7362,7362,Platychoerops,,daubrei,
5891,UCMP,ucmp,,v,217924,217924,,,,
5892,UCMP,ucmp,,v,217925,217925,,,,
5893,UCMP,ucmp,,v,217926,217926,,,,
5894,UCMP,ucmp,,v,217927,217927,,,,
5895,UCMP,ucmp,,v,217928,217928,,,,
5896,UCMP,ucmp,,v,217929,217929,,,,
5897,UCMP,ucmp,,v,217930,217930,,,,
5898,UCMP,ucmp,,v,217931,217931,,,,
5899,UCMP,ucmp,,v,217932,217932,,,,
5900,UCMP,ucmp,,v,217933,217933,,,,
5901,UCMP,ucmp,,v,217934,217934,,,,
5902,UCMP,ucmp,,v,218266,218266,,,,
5903,UCMP,ucmp,,v,218267,218267,,,,
5904,UCMP,ucmp,,v,218269,218269,,,,
5905,UCMP,ucmp,,v,218270,218270,,,,
5906,UCMP,ucmp,,v,218274,218274,,,,
5907,UCMP,ucmp,,v,218275,218275,,,,
5908,UCMP,ucmp,,v,218276,218276,,,,
5909,UCMP,ucmp,,v,218277,218277,,,,
5912,UF,uf,,mammals,7564,7564,Nyctomys,nyctomys,sumichrasti,sumichrasti
5913,UF,uf,,mammals,32382,32382,Acomys,acomys,cahirinus,cahirinus
5914,UF,uf,,mammals,29043,29043,Gerbillus,gerbillus,cheesmani,cheesmani
5915,UF,uf,,mammals,1870,1870,Dipodomys,dipodomys,ordii,ordii
5916,UF,uf,,mammals,26442,26442,Rattus,rattus,turkestanicus,pyctoris
5924,USNM,usnm,,paleobiology,9677,v9677,Paromomys,paromomys,depressidens,depressidens
5925,USNM,usnm,,paleobiology,9542,v9542,Paromomys,paromomys,maturus,maturus
5964,UF,uf,,uf,411194,411194,Teilhardina,teilhardina,brandti,brandti
5965,UF,uf,,uf,411195,411195,Teilhardina,teilhardina,brandti,brandti
5966,UF,uf,,uf,411196,411196,Teilhardina,teilhardina,brandti,brandti
5967,UF,uf,,uf,411197,411197,Teilhardina,teilhardina,brandti,brandti
5969,UF,uf,,mammals,14899,14899,Coendou,coendou,prehensilis,prehensilis
5970,UF,uf,,mammals,8054,8054,Erethizon,erethizon,dorsatum,dorsatus
5971,UF,uf,,mammals,6607,6607,Cuniculus,cuniculus,paca,paca
5972,UF,uf,,mammals,26215,26215,Alticola,alticola,argentatus,argentatus
5973,UF,uf,,mammals,26263,26263,Hyperacrius,hyperacrius,fertilis,fertilis
5974,UF,uf,,mammals,27585,27585,Tatera,tatera,indica,indica
5975,UF,uf,,mammals,30347,30347,Nesokia,nesokia,indica,indica
5976,UF,uf,,mammals,29051,29051,Cricetomys,cricetomys,gambianus,gambianus
5977,UF,uf,,mammals,5971,5971,Rhizomys,rhizomys,sumatrensis,sumatrensis
5978,UF,uf,,mammals,25952,25952,Dipodomys,dipodomys,spectabilis,spectabilis
5979,UF,uf,,mammals,29849,29849,Psammomys,psammomys,obesus,obesus
5980,UF,uf,,mammals,24797,24797,Ototylomys,ototylomys,phyllotis,phyllotis
5981,UF,uf,,mammals,28814,28814,Gerbillus,gerbillus,nanus,nanus
5982,UF,uf,,mammals,30107,30107,Apomys,apomys,microdon,microdon
5986,uf,uf,fish,fish,172923,172923,Homalopteroides,homalopteroides,smithi,modestus
6023,AMNH,amnh,M,mammals,200554,m-200554,Alouatta,alouatta,seniculus,seniculus
6076,cas,cas,ich,ich,231726,231726,Homalopteroides,homaloptera,rupicola,rupicola
6083,UCMP,ucmp,,v,218436,218436,Omomyidae,,incertae sedis,
6084,UCMP,ucmp,,v,218373,218373,Omomyidae,,incertae sedis,
6085,UCMP,ucmp,,v,218244,218244,Omomyidae,,incertae sedis,
6086,UCMP,ucmp,,v,218243,218243,Omomyidae,,incertae sedis,
6095,aum,aum,fish,fish,58151,58151,Barbus,barbus,aspilus,aspius
6101,uf,uf,fish,fish,166089,166089,Neohomaloptera,neohomaloptera, johorensis,johorensis
6104,uf,uf,fish,fish,183398,183398,Pseudohomaloptera,homaloptera,sexmaculata,sexmaculata
6107,UF,uf,H,herp,8917,8917,Hemidactylus,hemidactylus,turcicus,dawudazraqi
6110,usnm,usnm,fishes,fishes,390027,390027,Homalopterula,homaloptera,ripleyi,
6111,usnm,usnm,fishes,fishes,393729,393729,Homalopteroides,homaloptera,weberi,stephensoni
6114,usnm,usnm,fishes,fishes,409946,409946,Homalopterula,homaloptera,gymnogaster,gymnogaster
6132,USNM,usnm,,mammals,538105,538105,Lagothrix,lagothrix,lagothricha,lagothricha
6137,USNM,usnm,,mammals,338104,338104,Alouatta,alouatta,palliata,palliata
6141,USNM,usnm,,mammals,361016,361016,Chiropotes,chiropotes,satanas,satanas
6143,USNM,usnm,,mammals,518478,518478,Cebus,sapajus,olivaceus,nigritus
6150,USNM,usnm,,mammals,241007,241007,Pithecia,pithecia,pithecia,pithecia
6195,USNM,usnm,,mammals,395692,395692,Pithecia,pithecia,monachus,monachus
6213,amnh,amnh,mammals,mammals,m-112983,m-112983,Bunopithecus,hoolock,hoolock,hoolock
6214,amnh,amnh,mammals,mammals,m-184598,m-184598,Hylobates,hylobates,lar,
6216,amnh,amnh,mammals,mammals,m-112673,m-112673,Bunopithecus,hoolock,hoolock,hoolock
6217,amnh,amnh,mammals,mammals,m-83421,m-83421,Bunopithecus,hoolock,hoolock,hoolock
6232,USNM,usnm,,mammals,541407,541407,Callicebus,callicebus,moloch,moloch
6233,USNM,usnm,,mammals,543428,543428,Callicebus,callicebus,moloch,moloch
6234,USNM,usnm,,mammals,541411,541411,Callicebus,callicebus,moloch,moloch
6235,USNM,usnm,,mammals,A21153,a21153,Aotus,aotus,lemurinus,lemurinus
6241,ucmp,ucmp,v,v,217912,217912,,, ,
6242,ucmp,ucmp,v,v,218292,218292,,, ,
6244,USNM,usnm,,mammals,396734,396734,Aotus,aotus,nigriceps,nigriceps
6245,FMNH,fmnh,,mammals,62976,62976,Tupaia,tupaia,palawanensis,palawanensis
6246,FMNH,fmnh,,mammals,56530,56530,Cynocephalus,cynocephalus,volans,volans
6250,uwfc,uwfc,adult collection,adult collection,uw 008645,uw 008645,Balistes,sufflamen,chrysopterus,chrysopterum
6252,uwfc,uwfc,adult collection,adult collection,uw 012017,uw 012017,Stephanolepis,acreichthys,tomentosus,tomentosus
6314,USNM,usnm,,mammals,269827,269827,Callicebus,callicebus,pallescens,pallescens
6315,USNM,usnm,,mammals,396444,396444,Aotus,aotus,lemurinus,lemurinus
6327,USNM,usnm,,mammals,396382,396382,Aotus,aotus,trivirgatus,trivirgatus
6377,lacm,lacm,fish,fish,42620.007,42620-7,Antipodocottus,antipodocottus,galatheae,galatheae
6406,inhs,inhs,fish,fish,110213,110213,Cottus,,specus,
6444,os,os,fishes,fishes,3421,3421,Hemilepidotus,hemilepidotus,jordani,hemilepidotus
6466,USNM,usnm,,mammals,397341,397341,Saimiri,saimiri,sciureus,sciureus
6487,USNM,usnm,,mammals,397343,397343,Saimiri,saimiri,sciureus,sciureus
6495,UF,uf,,uf,246236,246236,Niptomomys,niptomomys,doreenae,doreenae
6496,UF,uf,,uf,246249,246249,Niptomomys,niptomomys,doreenae,doreenae
6497,UF,uf,,uf,246250,246250,Niptomomys,niptomomys,doreenae,doreenae
6498,UF,uf,,uf,246254,246254,Niptomomys,niptomomys,doreenae,doreenae
6499,UF,uf,,uf,246255,246255,Niptomomys,niptomomys,doreenae,doreenae
6501,UF,uf,,uf,246256,246256,Niptomomys,niptomomys,doreenae,doreenae
6579,USNM,usnm,,mammals,396752,396752,Aotus,aotus,nigriceps,nigriceps
6597,USNM,usnm,,mammals,396502,396502,Aotus,aotus,lemurinus,lemurinus
6598,USNM,usnm,,mammals,396753,396753,Aotus,aotus,nigriceps,nigriceps
6609,cas,cas,herp,herp,254838,254838,Trachylepis,mabuya,laevis,
6612,byu,byu,main,main,573530,573530,Trachylepis,trachylepis,gonwouoi,
6617,UF,uf,H,herp,95971,95971,Sphaerodactylus,sphaerodactylus,caicosensis,caicosensis
6636,UF,uf,,uf,246289,246289,Niptomomys,niptomomys,doreenae,doreenae
6639,UF,uf,,uf,246295,246295,Niptomomys,niptomomys,doreenae,doreenae
6640,UF,uf,,uf,246312,246312,Niptomomys,niptomomys,doreenae,doreenae
6645,UF,uf,,uf,246313,246313,Niptomomys,niptomomys,doreenae,doreenae
6646,UF,uf,,uf,246327,246327,Niptomomys,niptomomys,doreenae,doreenae
6649,UF,uf,,uf,246232,246232,Niptomomys,niptomomys,doreenae,
6661,UF,uf,,uf,246269,246269,Niptomomys,niptomomys,doreenae,doreenae
6663,UF,uf,,uf,296857,296857,Niptomomys,,doreenae,
6665,UF,uf,,uf,296856,296856,Niptomomys,,doreenae,
6666,UF,uf,,uf,296858,296858,Niptomomys,,doreenae,
6671,os,os,fishes,fishes,6585,6586,Hexagrammos,hexagrammos,lagocephalus,lagocephalus
6714,KU,ku,H,kuh,144217,144217,Discoglossus,discoglossus,pictus,pictus
6726,usnm,usnm,birds,birds,292892,292892,Trichoglossus,trichoglossus,haematodus,haematopus
6733,fmnh,fmnh,birds,birds,314521,314521,Coccyzus,coccyzus,Coccyzus erythropthalmus,erythropthalmus
6736,fmnh,fmnh,birds,birds,390488,390488,Larus,chroicocephalus,philadelphia,philadelphia
6745,ism,ism,ism-aves,ism-aves,690247,690247,Cairina,cairina, moschata,moschata
6756,mvz,mvz,mammal specimens,mammal specimens,197402,197402,Philander,philander,canus,opossum
6757,mvz,mvz,mammal specimens,mammal specimens,197403,197403,Philander,philander,canus,opossum
6769,cas,cas,herp,herp,254826,254826,Pachydactylus,pachydactylus,scutatus,
6771,cas,cas,herp,herp,254837,254837,Rhoptropus,rhoptropus,barnardi,
6773,cas,cas,herp,herp,254898,254898,Rhotropus,rhoptropus,taeniostictus,
6774,cas,cas,herp,herp,254861,254861,Rhoptropus,rhoptropus,montanus,
6776,cas,cas,herp,herp,254891,254891,Rhotropus,rhoptropus,taeniostictus,
6779,cas,cas,su (ich),su (ich),34504,34504,Myloplus,myleus,rhomboidalis,rhomboidalis
6799,cas,cas,ich,ich,50776,50776,Anostomus,anostomus,sp ,ternetzi
6839,aum,aum,fish,fish,18295,18295,Barbus,barbus,aspilus,
6863,aum,aum,fish,fish,32546,32546,Barbus,barbus,sp.,
6869,aum,aum,fish,fish,58149,58149,Labeobarbus,barbus,mawambiensis,mawambiensis
6873,rom,rom,fishes,fishes,28037,28037,Barbus,barbus,sp.,bifrenatus
6878,aum,aum,fish,fish,51247,51247,Barbus,barbus,sp.,
6883,aum,aum,fish,fish,59702,59702,Labeobarbus,labeobarbus,wurtzi,habereri
6884,aum,aum,fish,fish,59562,59562,Labeobarbus,labeobarbus,petitjeani,habereri
6885,aum,aum,fish,fish,58062,58062,Barbus,barbus,aspilus,aspius
6897,aum,aum,fish,fish,51248,51248,Barbus,barbus,sp.,
6903,rom,rom,fishes,fishes,28041,28041,Barbus,barbus,brevidorsalis,puellus
6924,aum,aum,fish,fish,59798,59798,Barbus,barbus,sp.,
6942,ansp,ansp,fish,fish,64057,64057,Pseudobarbus,barbus,afer,afer
6967,aum,aum,fish,fish,32175,32175,Barbus,barbus,sp.,
6973,rom,rom,fishes,fishes,70753,70753,Barbus,barbus,spurrelli,ablabes
6975,aum,aum,fish,fish,59770,59770,Barbus,barbus,nigeriensis,cf. nigeriensis
6985,aum,aum,fish,fish,59645,59645,Barbus,barbus,bigornei,
6999,ansp,ansp,fish,fish,58910,58910,Barbus,barbus,altus,zanzibaricus
7018,ummz,ummz,herps,herps,138834,138834,Dispholidus,dasypeltis,typus,scabra
7021,aum,aum,fish,fish,31295,31295,Barbus,barbus,barbus,
7025,aum,aum,fish,fish,29532,29532,Barbus,barbus,barbus,
7039,FMNH,fmnh,,mammals,76865,76865,Tupaia,tupaia,minor,minor
7055,ummz,ummz,herps,herps,117752,117752,Agkistrodon,gloydius,caliginosus,ussuriensis
7075,USNM,usnm,,mammals,582701,582701,Saimiri,saimiri,oerstedii,oerstedii
7077,USNM,usnm,,mammals,543490,543490,Saguinus,saguinus,mystax,mystax
7087,ummz,ummz,herps,herps,131718,131718,Trimorphodon,trimorphodon,vilkinsonii,quadruplex
7091,uwfc,uwfc,adult collection,adult collection,uw 010628,uw 010628,Mirolabrichthys,serrania,dispar,
7108,jfbm,jfbm,fishes,fishes,48669,48669,Amblygaster,sardinella,sp.,lemuru
7124,tcwc,tcwc,ichthyology,ichthyology,11743.02,11743.02,Agoniates,agoniates,sp.,
7161,ansp,ansp,fish,fish,193493,193493,Aspasmodes,gobiesocidae,briggsi,
7193,USNM,usnm,,mammals,338951,338951,Saguinus,saguinus,midas,midas
7194,USNM,usnm,,mammals,398735,398735,Saguinus,leontocebus,fuscicollis,fuscicollis
7195,USNM,usnm,,mammals,549522,549522,Saguinus,saguinus,midas,midas
7197,inhs,inhs,fish,fish,65197,65197,Rhinichthys,,umatilla,
7201,fmnh,fmnh,fishes,fishes,16529,16529,Algansea,algansea,rubescens,tincella
7226,cas,cas,herp,herp,254882,254882,Rhoptropus,rhoptropus,boltoni,
7237,cas,cas,herp,herp,103653,103653,Kinyongia,kinyongia,tavetana,boehmei
7249,inhs,inhs,fish,fish,75312,75312,Cyprinella,,lutrensis,
7250,inhs,inhs,fish,fish,40489,40489,Cyprinella,,lepida,
7252,inhs,inhs,fish,fish,88309,88309,Cyprinella,,xaenurus,
7261,inhs,inhs,fish,fish,68669,68669,Cyprinella,,chloristia,
7263,inhs,inhs,fish,fish,74370,74370,Cyprinella,,pyrrhomelas ,
7266,inhs,inhs,fish,fish,64572,64572,Cyprinella,,callitaenia,
7268,inhs,inhs,fish,fish,47028,47028,Cyprinella,,callisema,
7270,inhs,inhs,fish,fish,59390,59390,Notropis,notropis,rubricroceus ,rubricroceus
7271,inhs,inhs,fish,fish,67801,67801,Notropis,notropis,buccula ,buccula
7279,inhs,inhs,fish,fish,64918,64918,Gila,,coerulea ,
7285,tu,tu,fish,fish,123710,123710,Lepidomeda,,albivallis,
7287,inhs,inhs,fish,fish,53769,53769,Chrosomus,,saylori,
7288,inhs,inhs,fish,fish,75334,75334,Yuriria,,alta,
7289,inhs,inhs,fish,fish,36415,36415,Relictus,,solitarius,
7291,inhs,inhs,fish,fish,76841,76841,Cyprinella,,zanema,
7330,cumv,cumv,fish,fish,78065,78065,Strongylura,strongylura,fluviatilis,strongylura
7339,inhs,inhs,fish,fish,92507,92507,Lythurus,,atrapiculus,
7354,inhs,inhs,fish,fish,75386,75386,Dionda,,melanops,
7362,aum,aum,fish,fish,58192,58192,Barbus,barbus,barbus,
7364,USNM,usnm,,mammals,336299,336299,Saguinus,leontocebus,fuscicollis,fuscicollis
7381,USNM,usnm,,mammals,398730,398730,Saguinus,leontocebus,fuscicollis,fuscicollis
7399,inhs,inhs,fish,fish,88482,88482,Notropis,,sallaei,
7404,uwfc,uwfc,adult collection,adult collection,uw 011999,uw 011999,Canthidermis,canthidermis,macrolepis,maculata
7416,USNM,usnm,,mammals,501082,501082,Saguinus,saguinus,oedipus,oedipus
7427,uf,uf,herp,herp,119459,119459,Smaug,cordylus,giganteus,rhodesianus
7430,jfbm,jfbm,fishes,fishes,48215,48215,Etmopterus,etmopterus,virens,
7459,ncsm,ncsm,ncsm-mammals,ncsm-mammals,10397,10397,Onychomys,microtus,torridus,longicaudus
7460,ncsm,ncsm,ncsm-mammals,ncsm-mammals,10395,10395,Onychomys,microtus,torridus,longicaudus
7470,UF,uf,herp,herp,158588,158588,Hemidactylus,hemidactylus,turcicus,dawudazraqi
7471,uf,uf,herp,herp,87834,87834,Hemidactylus,hemidactylus,turcicus,dawudazraqi
7472,uf,uf,herp,herp,9283-6,9283,Hemidactylus,hemidactylus,turcicus,dawudazraqi
7484,USNM,usnm,,mammals,398731,398731,Saguinus,leontocebus,fuscicollis,fuscicollis
7543,AMNH,amnh,M,mammals,188184,m-188184,Saguinus,saguinus,mystax,mystax
7544,AMNH,amnh,M,mammals,235274,m-235274,Leontopithecus,leontopithecus,rosalia,rosalia
7545,AMNH,amnh,M,mammals,170791,m-170791,Lepilemur,lepilemur,mustelinus,mustelinus
7552,AMNH,amnh,M,mammals,217304,m-217304,Loris,loris,tardigradus,tardigradus
7583,aum,aum,fish,fish,18294,18294,Barbus,barbus,barbus,
7585,USNM,usnm,,mammals,461267,461267,Saguinus,leontocebus,fuscicollis,fuscicollis
7586,aum,aum,fish,fish,32176,32176,Barbus,barbus,barbus,
7587,aum,aum,fish,fish,58063,58063,Barbus,barbus,barbus,
7594,aum,aum,fish,fish,59771,59771,Barbus,barbus,barbus,
7610,ansp,ansp,fish,fish,100188,100188,Barbus,puntius,everetti,everetti
7619,UF,uf,,uf,001485,1485,Metatomarctus,metatomarctus,canavus,canavus
7631,rom,rom,fishes,fishes,95880,95880,Trichomycterus,trichomycterus,areolatus,sp
7637,aum,aum,fish,fish,45684,45684,Menidia,menidia,beryllina,menidia
7638,UF,uf,,mammals,8428,8428,Panthera,panthera,leo,leo
7639,UF,uf,,mammals,8428,8428,Panthera,panthera,leo,leo
7640,UF,uf,,mammals,8428,8428,Panthera,panthera,leo,leo
7650,tu,tu,fish,fish,22675,22675,Troglichthys,,rosae,
7653,aum,aum,fish,fish,63167,63167,Typhlichthys,typhlichthys,subterraneus,
7658,uwfc,uwfc,adult collection,adult collection,uw 009159,uw 009159,Rhinecanthus,balistapus,verrucosus,undulatus
7676,USNM,usnm,,mammals,501080,501080,Saguinus,saguinus,oedipus,oedipus
7677,AMNH,amnh,M,mammals,201393,m-201393,Lagothrix,lagothrix,lagothricha,lagothricha
7715,inhs,inhs,fish,fish,98979,98979,Macrhybopsis,,australis,
7722,ansp,ansp,fish,fish,87328,87328,Dichotomyctere,tetraodon,fluviatilis,fluviatilis
7732,inhs,inhs,fish,fish,84062,84062,Notropis,,xanthicara,
7733,inhs,inhs,fish,fish,75342,75342,Tampichthys,,ipni,
7734,inhs,inhs,fish,fish,75307,75307,Gila,,conspersa,
7737,inhs,inhs,fish,fish,41278,41278,Mylopharodon,,conocephalus,
7745,inhs,inhs,fish,fish,88365,88365,Snyderichthys,,copei,
7746,inhs,inhs,fish,fish,79908,79908,Cyprinella,,venusta cercostigma,
7749,inhs,inhs,fish,fish,80769,80769,Dionda,,diaboli,
7751,inhs,inhs,fish,fish,44762,44762,Lythrurus,,matutinus,
7826,uwfc,uwfc,adult collection,adult collection,uw 049751,uw 049751,Liparis,liparis,fucensis,
7827,uwfc,uwfc,adult collection,adult collection,uw 047190,uw 047190,Paraliparis,paraliparis,cephalus,
7833,uwfc,uwfc,adult collection,adult collection,uw 040666,uw 040666,Liparis,liparis,dennyi,
7834,uwfc,uwfc,adult collection,adult collection,uw 040148,uw 040148,Lipariscus,,curilensis,
7855,uwfc,uwfc,adult collection,adult collection,uw 153162,uw 153162,Careproctus,temnocora,seraphimae,candida
7863,uwfc,uwfc,adult collection,adult collection,uw 117915,uw 117915,Careproctus,careproctus,phasma,rastrinus
7926,ansp,ansp,fish,fish,27771,27771,Pao,tetraodon,leiurus,miurus
7949,csiro,csiro,,ichthyology,c2767,c2767,Halophryne,halophryne,ocellatus,ocellatus
7953,inhs,inhs,fish,fish,30203,30203,Dionda,,nigrotaeniata,
7954,jfbm,jfbm,fishes,fishes,43883,43883,Pteronotropis,pteronotropis,metallicus,hypselopterus
7957,inhs,inhs,fish,fish,36339,36339,Richardsonius,,egregius,
7979,ummz,ummz,herps,herps,203814,203814,Naja,naja,nigricollis,nubiae
7985,cas,cas,herp,herp,168917,168917,Kinyongia,kinyongia,tenuis,tenue
7987,cas,cas,herp,herp,168869,168869,Kinyongia,kinyongia,tenuis,tenue
7988,cas,cas,herp,herp,111810,111810,Trioceros,trioceros,sternfeldi,rudis
7989,USNM,usnm,,mammals,270361,270361,Sapajus,sapajus,libidinosus,libidinosus
8018,nhmuk,nhmuk,zoo,zoo,1914.7.10.14,1914.7.10.14,Presbytis,presbytis,femoralis,entellus
8019,nhmuk,nhmuk,zoo,zoo,1914.11.18.25,1914.11.18.25,Presbytis,presbytis,femoralis,entellus
8020,nhmuk,nhmuk,zoo,zoo,1915.3.1.8,1915.3.1.8,Presbytis,presbytis,femoralis,entellus
8021,nhmuk,nhmuk,zoo,zoo,1912.2.8.6,1912.2.8.6,Presbytis,presbytis,femoralis,entellus
8022,nhmuk,nhmuk,zoo,zoo,1914.11.18.17,1914.11.18.17,Presbytis,presbytis,femoralis,entellus
8025,nhmuk,nhmuk,pal,pal,pv m 7945,pv m 7945,Archaeolemur,archaeolemur,cf. edwardsi,edwardsi
8026,nhmuk,nhmuk,pal,pal,pv m 7946,pv m 7946,Hadropithecus,archaeolemur,stenognathus,edwardsi
8027,AMNH,amnh,M,mammals,100843,m-100843,Cheirogaleus,cheirogaleus,major,
8031,csiro,csiro,,ichthyology,ca550,ca550,Batrachomoeus,batrachomoeus,dubius,dubius
8032,csiro,csiro,,ichthyology,h4155-01,h4155-01,Halophryne,halophryne,diemensis,diemensis
8036,usnm,usnm,fishes,fishes,367548,367548,Batrachoides,batrachoides,waltersi,walkeri
8045,csiro,csiro,,ichthyology,c2770,c2770,Halophryne,halophryne,diemensis,diemensis
8064,ummz,ummz,herps,herps,61251,61251,Dendroaspis,dendroaspis,angusticeps,jamesoni
8066,AMNH,amnh,M,mammals,201742,m-201742,Hoolock,hoolock,hoolock,hoolock
8067,AMNH,amnh,M,mammals,170557,m-170557,Lepilemur,lepilemur,mustelinus,mustelinus
8068,AMNH,amnh,M,mammals,188009,m-188009,Alouatta,alouatta,seniculus,seniculus
8069,AMNH,amnh,M,mammals,188125,m-188125,Ateles,ateles,belzebuth,belzebuth
8071,inhs,inhs,fish,fish,36458,36458,Eremichthys,,acros,
8082,inhs,inhs,fish,fish,48592,48592,Campostoma,,pauciradii,
8096,ummz,ummz,herps,herps,174671,174671,Oxybelis,oxybelis,argenteus,aeneus
8123,ummz,ummz,herps,herps,45546,45546,Drymarchon,drymarchon,corais,melanurus
8171,FMNH,fmnh,,mammals,145465,145465,Tupaia,tupaia,tana,tana
8189,ummz,ummz,herps,herps,111101,111101,Mastigodryas,dryadophis,melanolomus,melanolomus
8202,ummz,ummz,herps,herps,111096,111096,Elaphe,senticolis,triaspis,triaspis
8227,FMNH,fmnh,mamm,mammals,108831,108831,Tupaia,tupaia,montana,montana
8275,ummz,ummz,herps,herps,178008,178008,Masticophis,coluber,bilineatus,lineolatus
8289,FMNH,fmnh,,mammals,57312,57312,Urogale,urogale,everetti,everetti
8303,UCMP,ucmp,,v,218261,218261,Omomyidae,,incertae sedis,
8304,ucmp,ucmp,v,v,218295,218295,Omomyidae,,incertae sedis,
8325,FMNH,fmnh,,mammals,56521,56521,Cynocephalus,cynocephalus,volans,volans
8328,ypm,ypm,vppu,vp,011481,ypm vppu 011481,Leptadapis,leptadapis,leenhardti,leenhardti
8329,FMNH,fmnh,,mammals,87396,87396,Cynocephalus,cynocephalus,volans,volans
8330,FMNH,fmnh,,mammals,141132,141132,,galeopterus,,variegates
8335,MNHN,mnhn,RA,ra,1901.235,1901.235,Plethodontohyla,rhombophryne,alluaudi,alluaudi
8336,MNHN,mnhn,RA,ra,1936.47,1936.47,Plethodontohyla,rhombophryne,alluaudi,alluaudi
8338,UF,uf,M,mammals,12871,12871,Dasypus,dasypus,novemcinctus,novemcinctus
8339,UF,uf,M,mammals,5091,5091,Dasypus,dasypus,novemcinctus,novemcinctus
8340,UF,uf,M,mammals,24103,24103,Dasypus,dasypus,novemcinctus,novemcinctus
8341,UF,uf,M,mammals,2264,2264,Dasypus,dasypus,novemcinctus,novemcinctus
8342,UF,uf,M,mammals,13344,13344,Dasypus,dasypus,sabanicola,sabanicola
8343,UF,uf,M,mammals,4645,4645,Dasypus,dasypus,novemcinctus,novemcinctus
8344,UF,uf,M,mammals,13488,13488,Zaedyus,zaedyus,pichiy,pichiy
8345,UF,uf,M,mammals,7640,7640,Dasypus,dasypus,novemcinctus,novemcinctus
8346,UF,uf,M,mammals,13311,13311,Dasypus,dasypus,novemcinctus,novemcinctus
8347,UF,uf,M,mammals,24155,24155,Cabassous,cabassous,centralis,centralis
8349,UF,uf,M,mammals,13821,13821,Cabassous,cabassous,centralis,centralis
8350,UF,uf,M,mammals,24105,24105,Cabassous,cabassous,unicinctus,unicinctus
8351,UF,uf,M,mammals,13834,13834,Tolypeutes,tolypeutes,matacus,matacus
8352,UF,uf,M,mammals,20652,20652,Tolypeutes,tolypeutes,matacus,matacus
8353,UF,uf,M,mammals,14764,14764,Tolypeutes,tolypeutes,matacus,matacus
8354,UF,uf,M,mammals,20654,20654,Dasypus,dasypus,novemcinctus,novemcinctus
8355,UF,uf,M,mammals,27679,27679,Dasypus,dasypus,novemcinctus,novemcinctus
8356,UF,uf,M,mammals,20653,20653,Dasypus,dasypus,novemcinctus,novemcinctus
8357,UF,uf,M,mammals,23966,23966,Chaetophractus,chaetophractus,nationi,nationi
8358,UF,uf,M,mammals,14763,14763,Chaetophractus,chaetophractus,vellerosus,vellerosus
8359,UF,uf,M,mammals,20651,20651,Chaetophractus,chaetophractus,villosus,villosus
8361,uf,uf,herp,herp,176985,176985,Desmognathus,desmognathus,floridanus ,ochrophaeus
8362,uf,uf,herp,herp,176984,176984,Desmognathus,desmognathus,floridanus ,ochrophaeus
8368,uf,uf,herp,herp,73746,73746,Hyla,hypsiboas,boans,boans
8369,FMNH,fmnh,,mammals,87401,87401,Cynocephalus,cynocephalus,volans,volans
8395,uf,uf,herp,herp,64234,64234,Pipa,pipa,parva,pipa
8396,FMNH,fmnh,,mammals,56442,56442,Cynocephalus,cynocephalus,volans,volans
8400,cas,cas,sua,sua,10082,10082,Caudiverbera,calyptocephalella,caudiverbera,gayi
8406,uf,uf,herp,herp,138218,138218,Hemidactylus,hemidactylus,turcicus,dawudazraqi
8407,uf,uf,herp,herp,158564,158564,Hemidactylus,hemidactylus,turcicus,dawudazraqi
8418,uf,uf,herp,herp,53657,53657,Hyopachus,hypopachus,variolosus,variolosus
8454,ummz,ummz,mammals,mammals,126742,126742,Artibeus,artibeus,hirsutus,schwartzi
8516,cas,cas,herp,herp,207285,207285,Arthroleptis,arthroleptis,bivittatus,bioko
8518,KU,ku,H,kuh,309521,309521,Alcalus,alcalus,mariae,mariae
8607,ummz,ummz,mammals,mammals,76874,76874,Myotis,myotis,grisecens,grisescens
8615,ummz,ummz,mammals,mammals,123522,123522,Myotis,myotis,austroriparius,myotis
8642,uf,uf,herp,herp,73735,73735,Hemidactylus,hemidactylus,turcicus,dawudazraqi
8643,uf,uf,herp,herp,73738,73738,Hemidactylus,hemidactylus,turcicus,dawudazraqi
8644,uf,uf,herp,herp,73739,73739,Hemidactylus,hemidactylus,turcicus,dawudazraqi
